LocationEvent,|-[U||S||A]-DannyBoy|,26714.445313,28461.166016,473.799377,19:37:15.461
LocationEvent,cavably,19935.65625,39539.167969,415.009918,19:37:15.461
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:15.462
LocationEvent,largsarg,32313.914063,26327.144531,605.198669,19:37:15.462
LocationEvent,frankof,-18014.544922,-21035.394531,397.392975,19:37:15.462
ProjectileImpact,No Valid Target,30mm,Cosmo,19:37:15.889
LocationEvent,Cosmo,-31697.734375,-21096.316406,415.387146,19:37:16.461
LocationEvent,frankof,-17228.59375,-20735.359375,398.614563,19:37:16.461
LocationEvent,largsarg,32293.013672,25802.810547,614.505554,19:37:16.461
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:16.461
LocationEvent,-=SnakeEyes=-,-32484.451172,-8788.56543,412.361267,19:37:16.461
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:16.461
LocationEvent,Aranjah,-25191.015625,-31346.011719,404.268066,19:37:16.461
LocationEvent,acka,-27504.535156,-25274.712891,461.215942,19:37:16.461
LocationEvent,cavably,19095.980469,39538.214844,416.774048,19:37:16.461
LocationEvent,Keebler750,17758.556641,39550.277344,416.852356,19:37:16.461
LocationEvent,|-[U||S||A]-DannyBoy|,25549.363281,28367.296875,456.210083,19:37:16.461
LocationEvent,cavably,18141.210938,39552.671875,416.187195,19:37:17.459
LocationEvent,Keebler750,16751.994141,39569.949219,416.354034,19:37:17.459
